-15.78608, -47.88786, 2.49 
-15.81232, -47.90272, 2.49 
-15.79528, -47.91278, 2.48 
-15.805153, -47.882726, 2.48 
-15.686439, -47.866482, 2.48 
-15.6864, -47.8868, 2.48 
-15.78669, -47.90914, 2.47 
-16.02575, -47.98125, 2.47 
-15.78775, -47.88936, 2.45 
-15.79879, -47.863636, 2.45 
-15.83822, -47.98497, 2.44 
-15.813059, -48.114145, 2.44 
-15.78761, -47.88933, 2.43 
-15.86586, -47.98206, 2.43 
-15.64111, -47.62806, 2.42 
-15.86425, -48.02814, 2.41 
-15.78946, -47.90179, 2.4 
-15.79342, -47.91889, 2.4 
-15.686404, -47.866846, 2.4 
-15.84475, -47.89342, 2.4 
-15.82378, -47.97319, 2.4 
-15.79505, -47.91715, 2.39 
-15.82911, -47.93597, 2.39 
-15.80853, -47.93689, 2.37 
-15.803003, -47.939765, 2.37 
-15.83456, -47.95331, 2.37 
-15.80075, -48.06536, 2.37 
-15.965, -48.02183, 2.37 
-15.79836, -47.89217, 2.36 
-15.83494, -47.9545, 2.35 
-15.84164, -48.04233, 2.35 
-15.769408, -47.891874, 2.34 
-15.86636, -47.98428, 2.34 
-15.781362, -47.929697, 2.33 
-15.813773, -48.105002, 2.32 
-15.83206, -47.95608, 2.3 
-15.78808, -47.91011, 2.29 
-15.80347, -47.94014, 2.29 
-15.79551, -47.89309, 2.26 
-15.78806, -47.88549, 2.26 
-15.826186, -47.923331, 2.26 
-15.83422, -47.95658, 2.26 
-15.79119, -47.98022, 2.26 
-15.80172, -47.94908, 2.25 
-15.84928, -47.884, 2.25 
-15.8231, -48.05835, 2.24 
-15.79608, -47.88914, 2.23 
-15.79853, -47.89731, 2.23 
-15.79407, -47.88605, 2.23 
-15.80222, -47.92639, 2.23 
-15.73664, -47.89675, 2.23 
-15.79447, -47.911, 2.22 
-15.79273, -47.91901, 2.22 
-15.79017, -47.88385, 2.21 
-15.75937, -47.88644, 2.21 
-15.84714, -47.89714, 2.21 
-15.83408, -47.95439, 2.21 
-15.80158, -47.99631, 2.21 
-15.78897, -47.88814, 2.2 
-15.79967, -47.89372, 2.2 
-15.7884, -47.88263, 2.2 
-15.836031, -48.019687, 2.2 
-15.79041, -47.88409, 2.19 
-15.76047, -47.83039, 2.19 
-15.81269, -47.95842, 2.19 
-15.82508, -47.97267, 2.19 
-15.83916, -48.05431, 2.19 
-15.78683, -47.88358, 2.18 
-15.78517, -47.89692, 2.17 
-16.01767, -48.067739, 2.17 
-15.77638, -47.887457, 2.16 
-15.79732, -47.89812, 2.15 
-15.78746, -47.88535, 2.15 
-15.79092, -47.88422, 2.15 
-15.78578, -47.89983, 2.14 
-15.78169, -47.90103, 2.14 
-15.79792, -47.88564, 2.14 
-15.68578, -47.86264, 2.14 
-15.84357, -47.97349, 2.14 
-15.84338, -48.04884, 2.14 
-15.90215, -47.774742, 2.14 
-15.77836, -47.91217, 2.13 
-15.69024, -47.85617, 2.13 
-15.768617, -47.880058, 2.13 
-15.85066, -47.81459, 2.13 
-15.752907, -47.892713, 2.12 
-15.81903, -47.9785, 2.12 
-15.804, -48.01771, 2.12 
-15.84328, -48.04358, 2.12 
-15.804792, -47.882667, 2.11 
-15.81861, -47.90444, 2.11 
-15.80111, -47.88408, 2.1 
-15.85022, -47.97281, 2.1 
-15.84992, -47.96508, 2.09 
-15.82092, -47.99211, 2.09 
-15.78952, -47.8873, 2.08 
-15.79826, -47.89703, 2.08 
-15.79917, -47.89776, 2.08 
-15.809, -47.93442, 2.08 
-15.85211, -47.964, 2.08 
-15.80333, -47.86822, 2.07 
-15.86992, -47.92186, 2.07 
-15.85258, -47.81414, 2.07 
-15.87041, -48.03729, 2.07 
-15.7856, -47.88772, 2.06 
-15.86983, -47.93167, 2.06 
-15.805676, -48.058298, 2.06 
-15.78258, -47.89553, 2.05 
-15.81321, -47.88667, 2.05 
-15.80083, -47.925, 2.05 
-15.81785, -47.87538, 2.05 
-15.79869, -47.93344, 2.05 
-15.79508, -47.89163, 2.04 
-15.80133, -47.86325, 2.04 
-15.73333, -47.86456, 2.04 
-15.85997, -47.99989, 2.04 
-15.80922, -48.06269, 2.04 
-15.78575, -47.90058, 2.03 
-15.78683, -47.88828, 2.03 
-15.78808, -47.89934, 2.02 
-15.78661, -47.89, 2.02 
-15.78864, -47.88556, 2.02 
-15.80433, -47.88581, 2.02 
-15.80239, -47.87086, 2.02 
-15.759568, -47.878864, 2.02 
-15.82711, -47.93558, 2.02 
-15.79899, -47.89793, 2.01 
-15.8082, -47.92831, 2.01 
-15.96484, -48.02357, 2.01 
-15.79737, -47.89655, 1.99 
-15.79822, -47.89453, 1.99 
-15.79714, -47.89957, 1.99 
-15.80303, -47.95181, 1.99 
-15.86358, -48.00689, 1.99 
-15.81034, -48.02938, 1.99 
-15.81431, -48.10405, 1.99 
-15.79814, -47.89228, 1.98 
-15.781679, -47.903491, 1.98 
-15.80012, -47.97092, 1.98 
-15.79917, -47.89436, 1.97 
-15.80411, -47.94114, 1.97 
-15.90801, -47.76096, 1.97 
-15.79169, -47.88408, 1.96 
-15.833, -47.95372, 1.96 
-15.83406, -47.95375, 1.96 
-15.86531, -47.97919, 1.96 
-15.85161, -47.96525, 1.95 
-15.80644, -48.13664, 1.95 
-15.79626, -47.89158, 1.94 
-15.7879, -47.88768, 1.94 
-15.84542, -47.89561, 1.94 
-15.81442, -47.98406, 1.94 
-15.84298, -47.97353, 1.94 
-15.73289, -47.89625, 1.93 
-15.91042, -47.76103, 1.93 
-15.811123, -48.07923, 1.93 
-15.79103, -47.88386, 1.92 
-15.83519, -47.95461, 1.92 
-15.78786, -47.89016, 1.91 
-15.79657, -47.88744, 1.91 
-15.78106, -47.89539, 1.91 
-15.66186, -48.19967, 1.91 
-15.78171, -47.89858, 1.9 
-15.7815, -47.89808, 1.9 
-15.79775, -47.94958, 1.9 
-15.79792, -47.94976, 1.9 
-15.822381, -48.060976, 1.9 
-15.79506, -47.88513, 1.89 
-15.80417, -47.95903, 1.89 
-15.86414, -48.00997, 1.89 
-15.85906, -48.04492, 1.89 
-15.804, -48.06728, 1.89 
-15.909986, -48.090472, 1.88 
-15.79581, -47.88767, 1.87 
-15.71606, -47.88594, 1.87 
-15.81864, -48.06361, 1.87 
-15.806823, -47.886947, 1.86 
-15.74611, -47.901, 1.86 
-15.74328, -47.76147, 1.86 
-15.86837, -47.93459, 1.86 
-15.82531, -47.98436, 1.86 
-15.80006, -47.99981, 1.86 
-15.96371, -48.02329, 1.86 
-15.79462, -47.93988, 1.85 
-15.79747, -47.95119, 1.85 
-15.86992, -47.93311, 1.85 
-15.82669, -47.92939, 1.84 
-15.7957, -47.8903, 1.83 
-15.7795, -47.87719, 1.83 
-15.81798, -47.88904, 1.83 
-15.7965, -47.94908, 1.83 
-15.80969, -47.832, 1.83 
-15.86889, -47.93959, 1.83 
-15.84281, -48.04514, 1.83 
-15.84869, -48.06069, 1.83 
-15.78266, -47.89574, 1.82 
-15.806857, -47.886736, 1.82 
-15.808528, -47.883957, 1.82 
-15.742318, -47.901129, 1.82 
-15.84507, -47.98401, 1.82 
-15.82153, -48.06267, 1.82 
-15.7865, -47.90039, 1.81 
-15.81088, -47.95824, 1.81 
-15.85683, -47.91097, 1.81 
-15.90997, -47.75864, 1.81 
-15.905, -48.04939, 1.81 
-15.640968, -47.640693, 1.81 
-15.78381, -47.89503, 1.8 
-15.78664, -47.88331, 1.8 
-15.80108, -47.96425, 1.8 
-15.84235, -47.94647, 1.8 
-15.84224, -47.94669, 1.8 
-15.86865, -47.93845, 1.8 
-15.80427, -47.88578, 1.79 
-15.79566, -47.86741, 1.79 
-15.90081, -47.77389, 1.79 
-15.96328, -48.02322, 1.79 
-15.7857, -47.89663, 1.78 
-15.84132, -47.94898, 1.78 
-15.84142, -47.94905, 1.78 
-15.83286, -47.95708, 1.78 
-15.86175, -48.0085, 1.78 
-15.837016, -48.058884, 1.78 
-15.90572, -48.04636, 1.78 
-15.64205, -47.62689, 1.78 
-15.78681, -47.88522, 1.77 
-15.79444, -47.90972, 1.77 
-15.82522, -47.92983, 1.77 
-15.71744, -47.88539, 1.77 
-15.64383, -47.80156, 1.77 
-15.85869, -47.9125, 1.77 
-15.86947, -47.87578, 1.77 
-15.83525, -48.05656, 1.77 
-15.87567, -48.09744, 1.77 
-15.85697, -48.04603, 1.76 
-15.90892, -47.76008, 1.76 
-15.83056, -48.03389, 1.75 
-15.79906, -47.89611, 1.74 
-15.81065, -47.90386, 1.74 
-15.73913, -47.89005, 1.74 
-15.75972, -47.83086, 1.74 
-15.82492, -47.98283, 1.74 
-15.80312, -48.03431, 1.74 
-15.87939, -48.07158, 1.74 
-15.79711, -47.89256, 1.73 
-15.78694, -47.91239, 1.73 
-15.84657, -47.89297, 1.73 
-15.81167, -47.95794, 1.73 
-15.8145, -47.97622, 1.73 
-15.86733, -47.98814, 1.73 
-15.8634, -48.00881, 1.73 
-15.821, -48.0615, 1.73 
-15.62136, -47.65425, 1.73 
-15.90771, -48.06665, 1.73 
-15.87928, -48.10992, 1.73 
-15.782614, -47.883855, 1.72 
-15.7345, -47.89758, 1.72 
-15.80019, -48.11361, 1.72 
-15.89171, -48.1457, 1.72 
-15.80158, -47.88519, 1.71 
-15.81565, -47.88631, 1.71 
-15.80694, -47.93419, 1.71 
-15.80326, -47.95, 1.71 
-15.85101, -47.87717, 1.71 
-15.83136, -48.034798, 1.71 
-15.995109, -48.052434, 1.71 
-15.75589, -47.88244, 1.7 
-15.83561, -47.86656, 1.7 
-15.8003, -47.96964, 1.7 
-15.80042, -47.93131, 1.69 
-15.90397, -48.06062, 1.69 
-15.7855, -48.13858, 1.69 
-15.58185, -47.47892, 1.69 
-15.79364, -47.87461, 1.68 
-15.79261, -47.91961, 1.68 
-15.79953, -47.9248, 1.68 
-15.80094, -47.96919, 1.68 
-15.84875, -47.95006, 1.68 
-15.76949, -47.77973, 1.68 
-15.87508, -47.99669, 1.68 
-15.84444, -48.04064, 1.68 
-15.84039, -48.12933, 1.68 
-15.80417, -47.89083, 1.67 
-15.801, -47.88418, 1.67 
-15.79941, -47.87911, 1.67 
-15.81296, -47.90408, 1.67 
-15.84094, -47.9195, 1.67 
-15.709026, -47.91145, 1.67 
-15.79799, -47.88339, 1.66 
-15.81522, -47.88854, 1.66 
-15.82608, -47.92883, 1.66 
-15.8409, -47.94989, 1.66 
-15.84092, -47.95006, 1.66 
-15.81, -48.04286, 1.66 
-15.84119, -48.04556, 1.66 
-15.78606, -47.89839, 1.65 
-15.83019, -47.87406, 1.65 
-15.82719, -47.93333, 1.65 
-15.79017, -47.98331, 1.65 
-15.90761, -48.0485, 1.65 
-15.7885, -47.88667, 1.64 
-15.8121, -47.8981, 1.64 
-15.7546, -47.88173, 1.64 
-15.82491, -47.9326, 1.64 
-15.82322, -48.06361, 1.64 
-15.79237, -47.88146, 1.63 
-15.81567, -47.88631, 1.63 
-15.78156, -47.92967, 1.63 
-15.86714, -47.98722, 1.63 
-15.80316, -48.02644, 1.63 
-15.88847, -48.01531, 1.63 
-15.80842, -48.061, 1.63 
-15.78648, -47.90098, 1.62 
-15.79694, -47.88767, 1.62 
-15.80067, -47.88451, 1.62 
-15.81586, -47.88956, 1.62 
-15.79908, -47.94973, 1.62 
-15.71861, -47.8875, 1.62 
-15.84806, -47.97517, 1.62 
-15.87353, -47.99494, 1.62 
-15.80875, -48.03986, 1.62 
-15.79856, -47.8645, 1.61 
-15.82586, -47.87634, 1.61 
-15.80242, -47.99933, 1.61 
-15.87657, -48.00849, 1.61 
-15.82497, -48.08789, 1.61 
-15.91625, -48.05112, 1.61 
-15.79795, -47.89024, 1.6 
-15.83444, -47.91778, 1.6 
-15.839796, -47.883783, 1.6 
-15.86051, -47.62181, 1.6 
-15.79631, -47.89147, 1.59 
-15.79878, -47.9285, 1.59 
-15.75843, -47.81327, 1.59 
-15.83545, -47.95219, 1.59 
-15.90264, -48.06108, 1.59 
-15.79633, -47.88739, 1.58 
-15.7992, -47.94978, 1.58 
-15.82292, -47.98292, 1.58 
-15.82208, -48.06094, 1.58 
-15.78839, -47.88708, 1.57 
-15.68685, -47.86035, 1.57 
-15.82175, -47.95638, 1.57 
-15.76967, -47.77972, 1.57 
-16.00753, -47.9865, 1.57 
-15.805779, -47.892984, 1.56 
-15.77469, -47.91022, 1.56 
-15.80382, -47.86437, 1.56 
-15.8179, -47.87519, 1.56 
-15.90224, -48.05966, 1.56 
-15.96464, -48.02272, 1.56 
-15.80492, -48.12519, 1.56 
-15.787, -48.12597, 1.56 
-15.80056, -47.88619, 1.55 
-15.80026, -47.88096, 1.55 
-15.81253, -47.90425, 1.55 
-15.81259, -47.90439, 1.55 
-15.68469, -47.86036, 1.55 
-15.72416, -47.86905, 1.55 
-15.88958, -48.09675, 1.55 
-15.79786, -47.88333, 1.54 
-15.81836, -47.90537, 1.54 
-15.80311, -47.94189, 1.54 
-15.87077, -47.96604, 1.54 
-15.87236, -47.96514, 1.54 
-15.81622, -48.10511, 1.54 
-15.88016, -48.09425, 1.54 
-16.01843, -48.01894, 1.54 
-15.77458, -47.88627, 1.53 
-15.80017, -47.94842, 1.53 
-15.90372, -48.06194, 1.53 
-15.81047, -48.11259, 1.53 
-15.79108, -47.88378, 1.52 
-15.79758, -47.92006, 1.52 
-15.76861, -47.88006, 1.52 
-15.78761, -47.83189, 1.52 
-15.85128, -47.97514, 1.52 
-15.80888, -48.02782, 1.52 
-15.83579, -48.05622, 1.52 
-15.64278, -47.62639, 1.52 
-15.77842, -47.88783, 1.51 
-15.7895, -47.91492, 1.51 
-15.8119, -47.90482, 1.51 
-15.80211, -47.92786, 1.51 
-15.82503, -47.87678, 1.51 
-15.8245, -48.08728, 1.51 
-15.79864, -47.89575, 1.5 
-15.78818, -47.88438, 1.5 
-15.79859, -47.92159, 1.5 
-15.75893, -47.88793, 1.5 
-15.7845, -47.93517, 1.5 
-15.71742, -47.88625, 1.5 
-15.78756, -47.83178, 1.5 
-15.79455, -48.03971, 1.5 
-15.87061, -47.77019, 1.5 
-15.877, -48.09794, 1.5 
-16.01208, -48.08117, 1.5 
-15.72323, -47.87022, 1.49 
-15.82311, -47.92998, 1.49 
-15.8162, -47.84147, 1.49 
-15.85406, -47.90039, 1.49 
-15.86572, -47.86462, 1.49 
-15.84578, -48.03139, 1.49 
-15.88561, -48.07908, 1.49 
-15.79097, -47.88139, 1.48 
-15.77553, -47.88747, 1.48 
-15.76289, -47.89094, 1.48 
-15.78339, -47.93017, 1.48 
-15.75599, -47.81275, 1.48 
-15.81956, -47.99056, 1.48 
-15.81958, -48.06217, 1.48 
-15.88912, -48.10981, 1.48 
-15.79906, -47.88389, 1.47 
-15.79588, -47.86748, 1.47 
-15.749671, -47.834033, 1.47 
-15.84511, -47.79208, 1.47 
-15.86675, -48.08294, 1.47 
-15.78248, -47.88749, 1.46 
-15.80615, -47.89794, 1.46 
-15.81775, -47.87603, 1.46 
-15.82655, -47.90577, 1.46 
-15.64906, -47.795794, 1.46 
-15.74703, -47.76778, 1.46 
-15.81639, -47.98861, 1.46 
-15.79822, -47.89228, 1.45 
-15.79933, -47.88405, 1.45 
-15.76008, -47.88808, 1.45 
-15.78302, -47.93738, 1.45 
-15.83039, -47.87544, 1.45 
-15.83861, -47.91947, 1.45 
-15.79925, -47.94994, 1.45 
-15.81581, -47.84417, 1.45 
-15.84178, -47.94978, 1.45 
-15.85761, -47.83392, 1.45 
-16.02578, -48.05725, 1.45 
-16.02637, -48.05693, 1.45 
-15.78808, -47.88755, 1.44 
-15.77777, -47.88003, 1.44 
-15.81206, -47.90592, 1.44 
-15.79825, -47.86539, 1.44 
-15.79928, -47.95094, 1.44 
-15.87031, -47.93267, 1.44 
-15.85203, -47.96608, 1.44 
-15.82225, -48.03472, 1.44 
-16.0025, -48.05325, 1.44 
-15.80114, -47.86917, 1.43 
-15.79347, -47.92953, 1.43 
-15.79925, -47.92892, 1.43 
-15.82431, -47.92178, 1.43 
-15.80433, -47.93917, 1.43 
-15.80525, -47.9405, 1.43 
-15.82808, -47.95247, 1.43 
-15.85239, -47.84575, 1.43 
-15.87911, -48.01847, 1.43 
-15.84019, -48.04311, 1.43 
-15.6415, -47.63861, 1.43 
-15.90316, -48.06199, 1.43 
-16.02546, -47.98661, 1.43 
-15.79777, -47.88575, 1.42 
-15.80574, -47.88471, 1.42 
-15.80369, -47.86469, 1.42 
-15.80067, -47.96564, 1.42 
-15.85837, -47.9108, 1.42 
-15.87004, -47.96578, 1.42 
-15.90881, -48.06908, 1.42 
-15.78662, -47.90082, 1.41 
-15.79198, -47.88484, 1.41 
-15.79503, -47.88472, 1.41 
-15.79217, -47.91626, 1.41 
-15.80366, -47.86957, 1.41 
-15.75639, -47.89656, 1.41 
-15.73864, -47.90269, 1.41 
-15.84278, -47.878, 1.41 
-15.80106, -47.96303, 1.41 
-15.64633, -47.78889, 1.41 
-15.85066, -47.96493, 1.41 
-15.87728, -48.00706, 1.41 
-15.78361, -47.88472, 1.4 
-15.81386, -47.88683, 1.4 
-15.74652, -47.9014, 1.4 
-15.85791, -47.99887, 1.4 
-15.79606, -47.884, 1.39 
-15.78749, -47.90847, 1.39 
-15.74767, -47.92353, 1.39 
-15.84269, -47.94522, 1.39 
-15.85694, -47.99953, 1.39 
-15.84417, -48.03253, 1.39 
-15.84417, -48.03261, 1.39 
-15.83061, -48.05445, 1.39 
-15.62377, -47.68012, 1.39 
-15.86475, -48.08017, 1.39 
-16.01153, -48.00775, 1.39 
-16.02392, -47.98455, 1.39 
-15.79205, -47.88431, 1.38 
-15.80375, -47.88389, 1.38 
-15.78789, -47.87161, 1.38 
-15.72444, -47.86858, 1.38 
-15.80242, -47.94061, 1.38 
-15.86861, -47.87722, 1.38 
-15.82075, -47.97942, 1.38 
-15.82076, -47.99055, 1.38 
-16.02433, -47.9835, 1.38 
-15.78333, -47.92703, 1.37 
-15.83822, -48.05233, 1.37 
-15.82033, -48.06167, 1.37 
-15.7962, -47.88947, 1.36 
-15.78606, -47.88568, 1.36 
-15.82242, -47.91214, 1.36 
-15.80239, -47.93164, 1.36 
-15.75031, -47.89418, 1.36 
-15.72239, -47.87125, 1.36 
-15.73881, -47.88924, 1.36 
-15.83505, -48.05766, 1.36 
-15.80322, -47.86856, 1.35 
-15.7855, -47.93758, 1.35 
-15.835, -47.91972, 1.35 
-15.72286, -47.88475, 1.35 
-15.759, -47.82964, 1.35 
-15.78769, -47.83081, 1.35 
-15.87081, -47.96587, 1.35 
-15.81207, -48.11236, 1.35 
-16.00513, -47.99587, 1.35 
-15.89472, -48.12164, 1.35 
-15.78609, -47.8871, 1.34 
-15.82556, -47.87603, 1.34 
-15.73264, -47.89722, 1.34 
-15.79017, -47.83103, 1.34 
-15.83378, -47.95436, 1.34 
-15.85146, -47.95186, 1.34 
-15.84278, -47.97554, 1.34 
-15.74556, -47.70694, 1.34 
-15.84108, -48.01926, 1.34 
-15.83401, -48.09076, 1.34 
-15.81511, -48.10594, 1.34 
-15.88033, -48.11019, 1.34 
-16.02793, -48.05626, 1.34 
-15.78972, -47.88367, 1.33 
-15.79991, -47.88271, 1.33 
-15.78269, -47.92976, 1.33 
-15.82265, -47.92025, 1.33 
-15.79106, -47.84767, 1.33 
-15.83917, -47.91714, 1.33 
-15.73733, -47.89642, 1.33 
-15.71292, -47.9007, 1.33 
-15.74628, -47.77183, 1.33 
-15.74229, -47.76094, 1.33 
-15.815, -47.98469, 1.33 
-15.83221, -48.03493, 1.33 
-15.81014, -48.04283, 1.33 
-15.96575, -48.02508, 1.33 
-15.77371, -47.87022, 1.32 
-15.79997, -47.92606, 1.32 
-15.78386, -47.936, 1.32 
-15.74508, -47.89993, 1.32 
-15.87081, -47.93086, 1.32 
-15.85136, -47.81379, 1.32 
-15.80867, -48.04113, 1.32 
-15.85186, -48.06019, 1.32 
-15.91006, -48.09064, 1.32 
-15.82722, -48.13003, 1.32 
-16.01873, -48.06954, 1.32 
-15.79803, -47.89714, 1.31 
-15.79131, -47.88203, 1.31 
-15.68569, -47.86109, 1.31 
-15.75753, -47.89606, 1.31 
-15.7924, -47.8482, 1.31 
-15.833593, -47.917986, 1.31 
-15.80429, -47.84607, 1.31 
-15.71917, -47.8865, 1.31 
-15.79403, -47.97861, 1.31 
-15.89439, -47.80058, 1.31 
-15.80042, -47.89364, 1.3 
-15.78971, -47.8803, 1.3 
-15.7905, -47.87761, 1.3 
-15.78781, -47.87559, 1.3 
-15.77533, -47.91117, 1.3 
-15.766582, -47.866177, 1.3 
-15.80839, -47.93036, 1.3 
-15.82818, -47.90356, 1.3 
-15.82522, -47.92989, 1.3 
-15.84767, -47.89269, 1.3 
-15.85953, -47.91813, 1.3 
-15.87928, -48.01634, 1.3 
-15.88342, -48.07736, 1.3 
-16.01169, -48.07981, 1.3 
-16.02769, -48.07624, 1.3 
-15.77572, -47.88808, 1.29 
-15.77743, -47.88389, 1.29 
-15.81257, -47.90641, 1.29 
-15.79414, -47.92239, 1.29 
-15.777102, -47.932699, 1.29 
-15.74747, -47.89939, 1.29 
-15.79242, -47.84819, 1.29 
-15.83036, -47.87297, 1.29 
-15.85506, -47.90089, 1.29 
-15.81358, -47.98356, 1.29 
-15.8675, -47.97997, 1.29 
-15.85853, -47.99769, 1.29 
-15.84181, -48.12917, 1.29 
-16.01518, -48.06298, 1.29 
-16.02652, -48.05545, 1.29 
-15.78953, -47.90192, 1.28 
-15.79836, -47.88844, 1.28 
-15.77444, -47.88734, 1.28 
-15.78396, -47.93266, 1.28 
-15.82725, -47.92825, 1.28 
-15.83208, -47.92581, 1.28 
-15.84459, -48.03177, 1.28 
-15.8113, -48.07688, 1.28 
-15.80894, -48.08092, 1.28 
-15.82089, -48.08328, 1.28 
-15.8805, -48.06504, 1.28 
-15.84706, -48.10672, 1.28 
-15.66173, -48.20039, 1.28 
-15.79867, -47.8885, 1.27 
-15.80856, -47.89228, 1.27 
-15.79361, -47.92053, 1.27 
-15.87583, -47.82389, 1.27 
-15.86808, -47.98028, 1.27 
-15.7443, -47.70542, 1.27 
-15.89383, -47.80147, 1.27 
-15.88792, -48.01692, 1.27 
-15.80753, -48.13511, 1.27 
-15.78803, -47.90081, 1.26 
-15.79789, -47.87695, 1.26 
-15.81694, -47.90611, 1.26 
-15.80292, -47.86336, 1.26 
-15.66164, -47.83864, 1.26 
-15.79559, -47.94063, 1.26 
-15.74722, -47.88303, 1.26 
